,Solver,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,SeqGS,GradientSolver,Precon,cells,post,pre,performance
1382,1,1,0,1,0,0,0,1,50,0,3,12006.51071
1383,1,1,0,0,0,0,1,1,55,1,0,23227.74643
1384,1,0,0,0,1,1,0,1,51,1,3,9288.621786
1385,1,0,1,0,0,1,0,1,55,1,6,13204.03214
1386,1,0,0,0,0,1,1,1,54,2,1,10193.07143
1387,1,1,0,0,0,0,1,1,50,4,3,7252.925357
1388,1,1,0,0,1,0,0,1,52,2,5,10422.78571
1389,1,1,0,0,0,0,1,1,51,4,3,7518.641429
1390,1,1,0,0,0,0,1,1,52,6,4,7833.066071
1391,1,1,1,0,0,0,0,1,55,2,3,11641.375
1392,1,0,0,1,0,1,0,1,51,6,5,6902.021071
1393,1,0,0,1,0,1,0,1,50,3,1,8802.333929
1394,1,0,1,0,0,1,0,1,51,3,4,9158.237143
1395,1,0,1,0,0,1,0,1,50,1,3,10953.81429
1396,1,0,0,0,1,1,0,1,50,4,6,8824.834643
1397,1,0,1,0,0,1,0,1,52,6,4,7402.7725
1398,1,0,0,0,1,1,0,1,54,3,4,10458.83214
1399,1,1,0,1,0,0,0,1,55,6,6,11700.17143
1400,1,0,0,1,0,1,0,1,54,4,5,10274.28214
1401,1,0,0,0,0,1,1,1,52,5,1,7399.031786
1402,1,1,0,0,0,0,1,1,55,5,4,8691.526429
1403,1,1,0,0,1,0,0,1,54,1,6,11188.45714
1404,1,0,0,1,0,1,0,1,54,3,3,10268.72143
1405,1,0,0,0,1,1,0,1,50,3,1,6615.623214
1406,1,1,1,0,0,0,0,1,51,5,1,10042.00179
1407,1,0,1,0,0,1,0,1,52,1,1,12343.875
1408,1,1,1,0,0,0,0,1,55,2,1,11602.56429
1409,1,0,1,0,0,1,0,1,52,1,5,9714.740357
1410,1,0,0,0,1,1,0,1,53,3,5,9817.643929
1411,1,0,0,0,1,1,0,1,54,0,1,17956.29643
1412,1,0,0,0,1,1,0,1,53,2,1,7518.184286
1413,1,0,0,1,0,1,0,1,50,2,3,8798.291071
1414,1,0,0,1,0,1,0,1,50,1,2,8811.778929
1415,1,1,1,0,0,0,0,1,52,2,0,13210.85357
1416,1,0,0,1,0,1,0,1,55,1,1,13395.58571
1417,1,0,0,0,0,1,1,1,55,6,3,7962.538214
1418,1,0,0,1,0,1,0,1,51,5,6,6979.780714
1419,1,0,0,0,1,1,0,1,52,4,3,7304.414286
1420,1,0,0,0,0,1,1,1,54,6,6,7947.12
1421,1,1,0,1,0,0,0,1,54,2,3,11516.93214
1422,1,0,0,0,0,1,1,1,51,3,5,7028.360357
1423,1,0,0,1,0,1,0,1,52,5,1,9651.783929
1424,1,1,0,0,0,0,1,1,54,4,3,11312.93929
1425,1,0,0,0,1,1,0,1,54,1,4,12780.83929
1426,1,1,0,0,1,0,0,1,51,2,0,9988.968214
1427,1,1,0,0,0,0,1,1,54,6,4,8381.460357
1428,1,1,0,0,0,0,1,1,50,5,4,7208.536071
1429,1,1,1,0,0,0,0,1,52,3,6,10479.35714
1430,1,0,0,0,0,1,1,1,51,5,1,6910.433571
1431,1,1,1,0,0,0,0,1,50,2,3,9634.164286
1432,1,0,0,0,1,1,0,1,50,5,5,8827.153214
1433,1,1,0,0,0,0,1,1,53,4,4,8079.076786
1434,1,1,0,0,1,0,0,1,50,6,0,7337.530357
1435,1,0,1,0,0,1,0,1,54,0,6,15479.22857
1436,1,1,1,0,0,0,0,1,51,6,2,7531.559643
1437,1,0,1,0,0,1,0,1,51,5,5,6984.516429
1438,1,0,0,1,0,1,0,1,51,1,4,9229.78
1439,1,1,0,1,0,0,0,1,55,5,2,11610.725
1440,1,1,0,1,0,0,0,1,55,2,3,11662.63214
1441,1,0,0,1,0,1,0,1,51,3,2,9268.971071
1442,1,1,0,1,0,0,0,1,54,5,4,11368.02857
1443,1,1,0,0,1,0,0,1,55,0,6,14499.13571
1444,1,0,0,0,0,1,1,1,50,2,6,8897.715714
1445,1,1,0,1,0,0,0,1,50,4,3,9660.106071
1446,1,0,0,0,0,1,1,1,55,0,1,15878.875
1447,1,0,0,1,0,1,0,1,53,6,5,9877.826071
1448,1,1,0,0,1,0,0,1,54,6,2,11308.27857
1449,1,1,0,0,1,0,0,1,50,2,6,7307.085714
1450,1,0,1,0,0,1,0,1,54,4,1,10347.71429
1451,1,1,0,0,0,0,1,1,55,1,4,11714.88929
1452,1,1,0,0,0,0,1,1,54,3,1,11266.20357
1453,1,0,1,0,0,1,0,1,51,2,3,9233.073214
1454,1,1,0,0,1,0,0,1,53,2,6,10783.43929
1455,1,0,0,0,1,1,0,1,52,6,3,9688.483571
1456,1,1,1,0,0,0,0,1,51,1,1,12602.45714
1457,1,0,0,0,0,1,1,1,53,2,6,9976.332143
1458,1,1,0,0,1,0,0,1,52,0,3,8025.371786
1459,1,1,0,0,0,0,1,1,50,1,4,9585.320357
1460,1,0,0,0,0,1,1,1,52,0,5,12532.925
1461,1,0,0,0,0,1,1,1,53,5,6,7640.566786
1462,1,1,0,0,0,0,1,1,51,2,3,9969.311429
1463,1,1,0,0,1,0,0,1,54,2,0,11318.95
1464,1,1,0,1,0,0,0,1,53,6,4,10800.28214
1465,1,1,0,0,1,0,0,1,53,4,5,10787.73214
1466,1,0,0,0,0,1,1,1,50,0,6,8754.275714
1467,1,0,0,0,1,1,0,1,50,5,1,6638.023214
1468,1,1,0,0,1,0,0,1,52,6,1,7943.528214
1469,1,1,1,0,0,0,0,1,52,5,1,10581.48929
1470,1,0,0,1,0,1,0,1,53,6,3,9980.670357
1471,1,1,1,0,0,0,0,1,54,5,2,11298.8
1472,1,1,0,1,0,0,0,1,55,5,1,11674.55357
1473,1,1,0,0,1,0,0,1,54,1,5,13977.35
1474,1,1,0,0,1,0,0,1,50,4,5,9646.541071
1475,1,0,0,1,0,1,0,1,50,2,2,8868.045714
1476,1,1,0,0,0,0,1,1,53,2,1,10780.62143
1477,1,0,1,0,0,1,0,1,55,6,5,10673.58571
1478,1,0,0,1,0,1,0,1,50,4,4,8833.811429
1479,1,0,0,1,0,1,0,1,53,3,1,9907.192857
1480,1,0,0,1,0,1,0,1,51,4,6,7022.481786
1481,1,0,0,0,0,1,1,1,53,1,6,10111.58893
1482,1,0,1,0,0,1,0,1,54,5,1,10179.48571
1483,1,0,0,0,1,1,0,1,51,3,2,9106.789286
1484,1,1,0,0,1,0,0,1,53,5,5,10851.35357
1485,1,0,0,0,1,1,0,1,51,2,4,6889.851786
1486,1,1,0,1,0,0,0,1,51,6,1,10176.08429
1487,1,1,1,0,0,0,0,1,53,1,2,13466.25357
1488,1,0,0,0,1,1,0,1,53,1,4,10259.83571
1489,1,1,0,0,0,0,1,1,51,4,4,7614.116786
1490,1,0,0,0,0,1,1,1,55,6,4,7937.0025
1491,1,1,1,0,0,0,0,1,51,1,2,12666.4
1492,1,1,0,1,0,0,0,1,52,4,4,10437.16786
1493,1,1,0,0,0,0,1,1,53,5,2,8136.414643
1494,1,1,0,0,0,0,1,1,51,0,2,12529.8
1495,1,0,0,1,0,1,0,1,54,2,4,10261.82143
1496,1,1,0,1,0,0,0,1,52,0,2,13061.23214
1497,1,1,0,0,0,0,1,1,52,5,5,7827.3175
1498,1,1,1,0,0,0,0,1,55,3,2,11590.94643
1499,1,1,0,0,1,0,0,1,52,4,3,7921.049643
1500,1,1,0,0,1,0,0,1,52,1,6,10514.90357
1501,1,1,0,1,0,0,0,1,53,1,0,21636.46429
1502,1,0,0,1,0,1,0,1,50,1,3,8799.903214
1503,1,1,0,0,1,0,0,1,52,3,1,7873.001429
1504,1,0,0,0,1,1,0,1,51,3,5,6932.422143
1505,1,1,0,0,0,0,1,1,54,2,2,11422.38214
1506,1,1,0,1,0,0,0,1,52,2,6,10454.95
1507,1,0,0,1,0,1,0,1,55,2,1,13486.08214
1508,1,1,0,0,0,0,1,1,50,5,6,7401.405
1509,1,1,1,0,0,0,0,1,50,2,0,9620.048571
1510,1,1,0,0,1,0,0,1,54,1,0,16920.88214
1511,1,0,0,0,0,1,1,1,54,2,4,10358.03571
1512,1,0,0,0,0,1,1,1,55,1,4,10656.11071
1513,1,1,0,0,0,0,1,1,51,0,4,12528.98929
1514,1,1,0,0,1,0,0,1,50,0,1,17204.00714
1515,1,1,0,0,1,0,0,1,55,2,2,11672.72857
1516,1,1,0,0,0,0,1,1,54,4,5,8485.338214
1517,1,0,0,0,1,1,0,1,51,6,4,9232.578929
1518,1,0,0,0,1,1,0,1,52,1,5,9659.768214
1519,1,0,0,0,0,1,1,1,55,4,3,7981.634643
1520,1,1,0,0,0,0,1,1,52,2,6,10514.40714
1521,1,0,0,0,0,1,1,1,51,5,4,6834.028214
1522,1,1,1,0,0,0,0,1,50,3,0,9694.278929
1523,1,1,0,0,1,0,0,1,50,3,0,7208.785714
1524,1,0,1,0,0,1,0,1,52,3,4,9808.204643
1525,1,1,1,0,0,0,0,1,52,1,0,28690.68571
1526,1,1,0,0,1,0,0,1,50,1,1,9631.492143
1527,1,0,0,1,0,1,0,1,55,1,5,10780.18214
1528,1,1,0,0,1,0,0,1,54,6,0,11502.83571
1529,1,1,0,0,1,0,0,1,53,4,2,10787.30714
1530,1,0,1,0,0,1,0,1,55,2,3,10614.51786
1531,1,0,0,1,0,1,0,1,55,6,5,7976.0775
1532,1,0,0,0,0,1,1,1,55,3,0,10668.19286
1533,1,1,0,1,0,0,0,1,55,0,1,23312.48214
1534,1,1,1,0,0,0,0,1,51,3,4,9978.47
1535,1,1,1,0,0,0,0,1,50,4,0,9769.731786
1536,1,1,1,0,0,0,0,1,52,4,0,10425.27143
1537,1,0,0,0,0,1,1,1,55,5,6,7917.624286
1538,1,0,0,1,0,1,0,1,51,1,2,9385.075
1539,1,0,0,1,0,1,0,1,55,6,0,10638.05714
1540,1,0,0,1,0,1,0,1,50,4,0,8913.832857
1541,1,1,0,1,0,0,0,1,55,3,5,11593.26429
1542,1,1,0,0,1,0,0,1,54,2,3,11287.93214
1543,1,1,1,0,0,0,0,1,55,2,6,11611.91786
1544,1,1,0,1,0,0,0,1,55,6,3,11620.29643
1545,1,0,0,1,0,1,0,1,51,5,4,9157.316429
1546,1,1,1,0,0,0,0,1,54,6,5,11361.99286
1547,1,0,0,0,1,1,0,1,51,3,4,6921.327857
1548,1,1,1,0,0,0,0,1,50,0,2,16879.58571
1549,1,0,0,0,0,1,1,1,50,3,3,8818.212143
1550,1,1,0,1,0,0,0,1,54,2,4,11229.06071
1551,1,0,0,0,0,1,1,1,51,1,6,9146.467857
1552,1,1,0,0,0,0,1,1,53,0,1,21736.61071
1553,1,1,0,0,0,0,1,1,51,0,6,10026.57107
1554,1,1,0,0,0,0,1,1,55,0,3,14506.42857
1555,1,1,0,0,0,0,1,1,51,5,6,7720.673929
1556,1,0,0,0,0,1,1,1,53,5,1,7788.895
1557,1,1,0,1,0,0,0,1,55,1,0,23248.49286
1558,1,1,1,0,0,0,0,1,55,1,4,14503.73214
1559,1,1,0,0,0,0,1,1,55,2,6,11600.46071
1560,1,1,0,0,0,0,1,1,51,2,2,10003.29821
1561,1,0,0,1,0,1,0,1,55,2,5,10634.375
1562,1,1,0,1,0,0,0,1,51,4,3,10043.065
1563,1,0,0,0,1,1,0,1,53,5,2,9886.712143
1564,1,0,0,0,1,1,0,1,53,1,5,10018.70893
1565,1,0,0,1,0,1,0,1,52,1,3,9573.6275
1566,1,1,1,0,0,0,0,1,52,5,3,10621.36071
1567,1,1,0,1,0,0,0,1,52,1,1,13020.71786
1568,1,1,0,0,0,0,1,1,52,5,2,7899.805
1569,1,0,1,0,0,1,0,1,53,2,4,9867.480357
1570,1,0,0,1,0,1,0,1,50,6,5,6599.879286
1571,1,0,0,1,0,1,0,1,54,4,0,10301.075
1572,1,1,0,0,0,0,1,1,53,3,5,8118.213571
1573,1,1,0,0,1,0,0,1,51,6,1,10241.35321
1574,1,1,1,0,0,0,0,1,52,4,4,10436.44643
1575,1,0,0,0,0,1,1,1,50,3,4,8891.388929
1576,1,0,1,0,0,1,0,1,52,4,3,9846.498929
1577,1,0,0,0,0,1,1,1,51,2,3,9112.441071
1578,1,0,0,0,1,1,0,1,55,6,2,10617.89643
1579,1,0,0,0,1,1,0,1,52,2,4,9576.286071
1580,1,1,0,0,0,0,1,1,53,5,0,10788.81071
1581,1,0,0,0,1,1,0,1,50,1,3,10955.47143
1582,1,1,0,1,0,0,0,1,52,6,2,7841.623214
1583,1,1,0,0,1,0,0,1,54,5,4,11238.61071
1584,1,1,0,0,1,0,0,1,55,1,6,11617.34286
1585,1,1,0,0,0,0,1,1,53,4,2,10768.44643
1586,1,1,1,0,0,0,0,1,52,0,1,36620.55357
1587,1,0,0,0,0,1,1,1,52,3,4,9750.368571
1588,1,0,0,0,0,1,1,1,53,3,2,9893.181071
1589,1,0,0,1,0,1,0,1,51,3,3,9231.426071
1590,1,1,0,1,0,0,0,1,54,5,6,8492.153214
1591,1,0,0,1,0,1,0,1,53,2,6,10031.41143
1592,1,1,0,1,0,0,0,1,50,6,0,7387.462857
1593,1,0,0,0,0,1,1,1,52,0,1,12304.27857
1594,1,0,0,0,1,1,0,1,54,6,5,10189.24643
1595,1,0,0,1,0,1,0,1,50,5,2,6780.63
1596,1,1,0,0,1,0,0,1,54,0,5,14108.80357
1597,1,0,1,0,0,1,0,1,52,0,6,14460.025
1598,1,1,0,1,0,0,0,1,53,3,5,10894.09286
1599,1,0,1,0,0,1,0,1,52,5,6,7365.070357
1600,1,1,0,0,1,0,0,1,50,5,0,7283.267143
1601,1,1,0,0,1,0,0,1,52,4,0,7854.093214
1602,1,1,0,0,0,0,1,1,52,6,3,7870.503571
1603,1,0,0,1,0,1,0,1,55,0,5,13460.58929
1604,1,1,0,1,0,0,0,1,53,2,3,11017.72857
1605,1,1,0,0,1,0,0,1,51,3,5,7671.019286
1606,1,1,0,1,0,0,0,1,50,5,0,9662.420357
1607,1,0,0,0,1,1,0,1,50,0,4,8907.062143
1608,1,1,0,0,0,0,1,1,54,6,2,8651.335357
1609,1,0,1,0,0,1,0,1,53,0,6,14792.46786
1610,1,0,1,0,0,1,0,1,51,4,1,9157.998214
1611,1,1,0,1,0,0,0,1,51,5,4,7526.2075
1612,1,0,0,1,0,1,0,1,55,2,3,10621.35714
1613,1,1,1,0,0,0,0,1,50,0,6,14523.22857
1614,1,1,0,1,0,0,0,1,52,2,4,10439.88214
1615,1,0,0,0,0,1,1,1,52,2,0,9594.527143
1616,1,0,0,0,1,1,0,1,51,5,2,9100.057143
1617,1,1,1,0,0,0,0,1,52,1,2,13109.16786
1618,1,1,1,0,0,0,0,1,50,3,6,9710.789643
1619,1,0,1,0,0,1,0,1,50,0,5,13283.93214
1620,1,0,0,0,0,1,1,1,50,6,3,6672.104643
1621,1,1,1,0,0,0,0,1,53,3,1,10828.94643
1622,1,0,1,0,0,1,0,1,55,4,3,10549.575
1623,1,0,0,1,0,1,0,1,53,5,3,10046.29429
1624,1,1,0,1,0,0,0,1,54,5,2,11251.1
1625,1,1,0,1,0,0,0,1,54,6,3,8433.668214
1626,1,1,0,0,1,0,0,1,52,3,3,10536.68571
1627,1,0,0,0,1,1,0,1,54,2,2,10242.53929
1628,1,0,1,0,0,1,0,1,53,0,2,17283.86429
1629,1,1,0,0,0,0,1,1,51,0,5,12527.19286
1630,1,1,0,1,0,0,0,1,54,4,1,11283.26429
1631,1,1,0,0,0,0,1,1,52,3,2,10517.2
1632,1,0,0,1,0,1,0,1,51,4,0,9191.225357
1633,1,1,0,0,1,0,0,1,50,4,6,9684.131071
1634,1,0,0,0,1,1,0,1,50,4,2,6640.879643
1635,1,1,0,1,0,0,0,1,52,0,5,13018.69286
1636,1,1,0,0,1,0,0,1,55,6,1,11675.80714
1637,1,1,0,1,0,0,0,1,51,4,5,7718.941429
1638,1,1,0,0,0,0,1,1,51,5,4,7576.131786
1639,1,0,0,0,0,1,1,1,51,3,0,9205.193929
1640,1,0,1,0,0,1,0,1,51,3,3,9183.753571
1641,1,0,0,0,1,1,0,1,50,0,2,8801.738571
1642,1,1,0,0,0,0,1,1,50,0,5,12113.725
1643,1,1,0,1,0,0,0,1,55,0,4,17408.49643
1644,1,1,0,0,1,0,0,1,50,3,6,9618.2225
1645,1,0,0,0,1,1,0,1,55,6,4,10620.84643
1646,1,1,0,0,1,0,0,1,53,0,2,13628.31786
1647,1,1,0,0,0,0,1,1,55,2,5,11593.16429
1648,1,1,0,0,1,0,0,1,50,6,2,7263.305357
1649,1,1,0,0,0,0,1,1,50,2,1,9611.142143
1650,1,0,0,1,0,1,0,1,51,1,1,11658.76429
1651,1,0,0,1,0,1,0,1,55,2,4,10659.96786
1652,1,0,0,0,0,1,1,1,54,6,0,7885.636786
1653,1,0,1,0,0,1,0,1,53,4,6,10019.21964
1654,1,0,0,0,1,1,0,1,52,6,5,9624.289643
1655,1,0,1,0,0,1,0,1,53,1,0,29611.41429
1656,1,1,0,0,0,0,1,1,52,5,1,7913.074286
1657,1,0,0,0,0,1,1,1,53,3,0,10365.42714
1658,1,0,0,0,0,1,1,1,55,5,1,10695.7
1659,1,0,0,1,0,1,0,1,52,5,0,9608.800357
1660,1,1,0,0,0,0,1,1,50,4,2,7260.82
1661,1,1,0,0,1,0,0,1,50,4,3,9637.286429
1662,1,0,0,0,0,1,1,1,54,1,2,10224.23929
1663,1,0,0,0,1,1,0,1,54,6,6,10245.36786
1664,1,0,0,1,0,1,0,1,55,3,0,10696.6
1665,1,0,1,0,0,1,0,1,51,4,5,9140.667143
1666,1,0,1,0,0,1,0,1,54,4,0,10204.70714
1667,1,0,0,1,0,1,0,1,51,4,3,9250.598214
1668,1,1,1,0,0,0,0,1,54,1,2,14060.82143
1669,1,0,0,0,0,1,1,1,53,6,0,7731.825714
1670,1,1,1,0,0,0,0,1,53,5,6,10828.7
1671,1,1,0,1,0,0,0,1,52,5,1,10411.49286
1672,1,1,0,0,1,0,0,1,55,6,0,11607.11071
1673,1,0,0,1,0,1,0,1,53,6,0,9987.702857
1674,1,0,1,0,0,1,0,1,55,1,1,13255.74286
1675,1,1,0,0,1,0,0,1,55,2,5,11706.10714
1676,1,1,0,0,0,0,1,1,53,4,6,8145.609286
1677,1,1,0,0,0,0,1,1,53,6,0,8122.217857
1678,1,1,0,1,0,0,0,1,52,3,6,10452.7
1679,1,0,1,0,0,1,0,1,54,6,4,10498.33214
1680,1,0,0,0,0,1,1,1,52,2,2,9690.220714
1681,1,0,0,1,0,1,0,1,52,0,3,11980.72857
1682,1,1,0,0,1,0,0,1,52,0,4,10621.98214
1683,1,0,0,0,0,1,1,1,50,5,0,8800.893929
1684,1,1,0,1,0,0,0,1,53,4,1,10803.59643
1685,1,1,0,0,0,0,1,1,54,6,5,8396.121786
1686,1,1,1,0,0,0,0,1,55,4,5,11594.12857
1687,1,1,0,1,0,0,0,1,50,1,5,9741.663929
1688,1,0,1,0,0,1,0,1,54,1,4,12940.71071
1689,1,0,0,1,0,1,0,1,51,1,6,9233.630357
1690,1,1,0,0,0,0,1,1,53,1,2,10838.45357
1691,1,1,0,0,1,0,0,1,54,0,2,14045.65
1692,1,0,0,0,1,1,0,1,54,3,0,10337.80357
1693,1,0,0,0,0,1,1,1,52,4,3,7265.464643
1694,1,1,0,0,0,0,1,1,50,0,1,19289.51786
1695,1,0,0,1,0,1,0,1,53,3,2,9887.039643
1696,1,0,0,1,0,1,0,1,54,5,3,10307.53571
1697,1,1,0,0,0,0,1,1,52,2,0,10641.83571
1698,1,1,0,0,0,0,1,1,52,3,1,10550.17143
1699,1,0,0,0,0,1,1,1,53,3,5,7620.214286
1700,1,1,0,0,1,0,0,1,51,3,1,7676.810714
1701,1,0,1,0,0,1,0,1,51,6,1,6933.268214
1702,1,1,1,0,0,0,0,1,52,4,2,10487.91071
1703,1,1,0,0,1,0,0,1,50,3,1,7263.260357
1704,1,1,0,1,0,0,0,1,55,3,0,11832.55
1705,1,0,0,0,0,1,1,1,50,1,5,8745.277143
1706,1,1,0,0,1,0,0,1,53,5,1,10800.26429
1707,1,0,0,0,1,1,0,1,50,4,0,6578.662857
1708,1,1,0,1,0,0,0,1,52,1,2,10521.675
1709,1,0,0,0,0,1,1,1,55,0,2,13293.58214
1710,1,1,1,0,0,0,0,1,53,1,5,13496.29286
1711,1,0,0,0,1,1,0,1,55,2,2,10596.33571
1712,1,1,0,0,0,0,1,1,50,0,3,12071.20714
1713,1,1,0,0,0,0,1,1,50,2,4,9590.872143
1714,1,0,0,1,0,1,0,1,54,5,6,10379.50714
1715,1,1,0,0,1,0,0,1,53,3,4,10876.78214
1716,1,1,0,0,0,0,1,1,53,6,3,8117.571429
1717,1,1,1,0,0,0,0,1,52,3,0,10526.27857
1718,1,1,0,0,0,0,1,1,53,4,0,10787.21071
1719,1,0,0,1,0,1,0,1,51,5,5,7022.495714
1720,1,0,0,0,1,1,0,1,50,1,1,8747.9225
1721,1,1,0,0,0,0,1,1,53,6,5,8349.744643
1722,1,1,0,0,0,0,1,1,54,4,4,8538.686786
1723,1,0,0,0,1,1,0,1,52,1,6,9659.289643
1724,1,1,0,0,1,0,0,1,51,3,0,7531.974286
1725,1,0,1,0,0,1,0,1,52,5,0,9761.408214
1726,1,1,0,1,0,0,0,1,54,6,6,8520.446429
1727,1,1,0,1,0,0,0,1,51,2,3,10045.76393
1728,1,1,0,1,0,0,0,1,51,1,2,10175.52607
1729,1,1,0,0,1,0,0,1,53,2,4,10820.40357
1730,1,0,0,0,0,1,1,1,50,5,4,6650.283929
1731,1,1,0,0,0,0,1,1,52,2,4,10431.96071
1732,1,0,0,0,0,1,1,1,55,2,1,10670.17857
1733,1,0,0,1,0,1,0,1,53,6,2,9882.412857
1734,1,1,0,0,1,0,0,1,55,5,5,11740.66429
1735,1,0,1,0,0,1,0,1,52,1,2,12446.97857
1736,1,1,0,0,1,0,0,1,55,2,6,11628.68214
1737,1,0,0,0,0,1,1,1,50,2,4,8883.6975
1738,1,1,1,0,0,0,0,1,53,4,6,10840.13571
1739,1,0,1,0,0,1,0,1,50,2,2,8846.908929
1740,1,0,0,1,0,1,0,1,51,6,4,6903.155714
1741,1,1,1,0,0,0,0,1,50,0,1,28787.18214
1742,1,0,1,0,0,1,0,1,55,2,6,10666.10357
1743,1,1,0,1,0,0,0,1,55,6,0,11633.61786
1744,1,1,0,0,0,0,1,1,55,1,3,11608.98929
1745,1,1,0,1,0,0,0,1,52,4,1,10409.37857
1746,1,0,1,0,0,1,0,1,51,3,2,9088.079643
1747,1,0,0,0,1,1,0,1,55,4,1,10585.66429
1748,1,1,1,0,0,0,0,1,52,6,3,7823.797143
1749,1,1,0,0,1,0,0,1,53,4,1,10957.07143
1750,1,1,1,0,0,0,0,1,54,5,6,11262.07857
1751,1,0,0,0,1,1,0,1,50,2,3,8771.175714
1752,1,0,0,0,1,1,0,1,52,1,1,9588.0225
1753,1,1,1,0,0,0,0,1,51,6,1,7673.936786
1754,1,1,1,0,0,0,0,1,50,4,2,9611.813571
1755,1,0,1,0,0,1,0,1,53,3,2,9874.487143
1756,1,0,1,0,0,1,0,1,55,3,2,10554.38214
1757,1,1,0,1,0,0,0,1,51,6,3,10025.20179
1758,1,1,0,0,1,0,0,1,52,1,4,10674.40714
1759,1,1,0,1,0,0,0,1,55,4,0,11782.06071
1760,1,1,0,0,0,0,1,1,54,1,4,11325.12857
1761,1,1,0,0,0,0,1,1,54,0,6,13990.83571
1762,1,1,0,1,0,0,0,1,54,4,3,11278.07143
1763,1,1,0,1,0,0,0,1,50,5,2,7281.7525
1764,1,1,0,1,0,0,0,1,51,2,0,10058.47
1765,1,1,0,1,0,0,0,1,54,1,2,11184.14643
1766,1,0,0,1,0,1,0,1,54,1,2,10341.69643
1767,1,1,0,0,1,0,0,1,55,0,4,14498.26786
1768,1,0,1,0,0,1,0,1,51,1,3,11578.15
1769,1,1,0,1,0,0,0,1,50,3,5,9706.444286
1770,1,1,0,0,0,0,1,1,53,6,1,8173.238214
1771,1,0,1,0,0,1,0,1,53,4,1,10081.95643
1772,1,1,0,0,0,0,1,1,55,3,2,11593.43571
1773,1,0,1,0,0,1,0,1,54,5,6,10356.23929
1774,1,1,0,0,0,0,1,1,53,5,3,8091.986786
1775,1,1,0,1,0,0,0,1,50,3,0,9692.283571
1776,1,0,0,0,1,1,0,1,53,2,2,9834.140714
1777,1,1,0,1,0,0,0,1,52,4,3,10469.44643
1778,1,1,0,0,1,0,0,1,54,2,2,11214.42857
1779,1,0,1,0,0,1,0,1,54,6,1,10355.425
1780,1,0,0,0,1,1,0,1,52,5,2,9580.1575
1781,1,1,0,0,1,0,0,1,50,5,6,9700.518571
1782,1,1,0,1,0,0,0,1,54,3,2,11351.98571
1783,1,1,0,0,1,0,0,1,52,0,6,13144.64286
1784,1,1,0,0,0,0,1,1,55,1,5,11712.83214
1785,1,0,0,1,0,1,0,1,52,4,4,9616.897143
1786,1,0,1,0,0,1,0,1,55,0,4,15837.32857
1787,1,0,0,0,1,1,0,1,51,1,4,7137.621786
1788,1,1,0,0,0,0,1,1,55,3,1,11626.11071
1789,1,0,0,0,1,1,0,1,52,6,0,7223.750357
1790,1,0,0,0,0,1,1,1,50,4,4,6716.220714
1791,1,0,0,0,1,1,0,1,53,4,6,9833.401071
1792,1,0,0,0,0,1,1,1,51,6,2,6835.28
1793,1,0,1,0,0,1,0,1,55,5,1,10632.78571
1794,1,0,1,0,0,1,0,1,52,3,0,9578.096429
1795,1,1,1,0,0,0,0,1,54,0,5,16839.80714
1796,1,1,1,0,0,0,0,1,54,3,4,11177.11786
1797,1,0,0,0,0,1,1,1,50,4,2,6697.9525
1798,1,0,0,0,1,1,0,1,50,0,6,7028.714286
1799,1,0,0,0,1,1,0,1,55,0,1,18745.06071
1800,1,1,1,0,0,0,0,1,55,3,5,11684.10714
1801,1,0,0,0,0,1,1,1,54,3,5,10260.35714
1802,1,1,0,0,1,0,0,1,51,5,2,9980.368571
1803,1,0,0,1,0,1,0,1,52,4,1,9734.433214
1804,1,0,0,0,1,1,0,1,50,5,6,8781.767143
1805,1,1,0,0,0,0,1,1,50,6,6,7197.618929
1806,1,1,1,0,0,0,0,1,55,6,3,11739.84286
1807,1,0,0,0,1,1,0,1,54,2,5,10238.06786
1808,1,0,0,0,1,1,0,1,51,0,6,9255.417857
1809,1,1,0,0,0,0,1,1,53,3,6,8276.780714
1810,1,1,0,1,0,0,0,1,50,3,4,9590.950357
1811,1,0,0,0,1,1,0,1,50,6,2,6713.912143
1812,1,0,1,0,0,1,0,1,55,2,2,10576.28571
1813,1,1,0,0,0,0,1,1,53,1,6,10930.47857
1814,1,0,0,0,1,1,0,1,54,4,5,10194.81429
1815,1,0,0,1,0,1,0,1,52,6,6,7329.337857
1816,1,1,1,0,0,0,0,1,55,0,3,20278.825
1817,1,1,0,0,1,0,0,1,50,2,3,9699.654286
1818,1,1,0,0,1,0,0,1,53,2,1,8322.647857
1819,1,1,1,0,0,0,0,1,55,4,4,11613.06071
1820,1,1,1,0,0,0,0,1,51,1,6,10009.11679
1821,1,1,0,1,0,0,0,1,51,4,6,7520.615
1822,1,1,0,0,1,0,0,1,52,2,4,10505.22857
1823,1,0,1,0,0,1,0,1,51,0,5,13663.81786
1824,1,1,0,0,1,0,0,1,52,4,1,7849.4875
1825,1,0,1,0,0,1,0,1,55,2,0,13315.97857
1826,1,0,1,0,0,1,0,1,53,4,2,10000.27679
1827,1,1,0,0,0,0,1,1,54,0,3,14026.46786
1828,1,0,0,0,0,1,1,1,53,3,1,10194.26393
1829,1,0,0,0,1,1,0,1,50,3,2,6602.7475
1830,1,1,0,1,0,0,0,1,54,5,0,11347.84643
1831,1,0,1,0,0,1,0,1,50,1,6,8770.6525
