,$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
938,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1.304623053
939,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1.304745077
940,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1.30766541
941,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1.309210026
942,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1.308969974
943,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1.308403263
944,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1.255817667
945,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.369315692
946,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1.269944205
947,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.263277237
948,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.255429872
949,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1.270811676
950,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.268632667
951,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1.2566145
952,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.259644128
953,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20.00143346
954,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,19.98772553
955,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20.00648359
956,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.395670231
957,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20.027798
958,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,20.00142997
959,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,20.02475149
960,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,19.97238192
961,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,20.00973364
962,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.97858892
963,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.98219465
964,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.92778754
965,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.9482783
966,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.97862474
967,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.363682974
968,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.93159044
969,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.97872489
970,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.94966495
971,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.26058623
972,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.23990885
973,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.27247195
974,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21.28681595
975,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,21.29392505
976,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,21.24733903
977,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,21.27358743
978,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.389837949
979,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,21.26535206
980,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,21.25198963
981,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,21.31777859
982,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,21.20058095
983,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,21.2099142
984,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,21.26151403
985,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,21.23433421
986,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,21.24276103
987,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,21.20335029
988,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,20.03186854
989,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.041516821
990,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,20.01033866
991,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,20.01728121
992,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,19.99856803
993,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.97796418
994,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.97362715
995,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.97156185
996,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.97670651
997,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,21.27879349
998,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,21.29302503
999,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.25770615
1000,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3.207007128
1001,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.035964333
1002,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.31407208
1003,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,21.28593639
1004,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.26385503
1005,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,21.28605072
1006,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.28539884
1007,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.91119882
1008,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.95081618
1009,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.96314174
1010,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.97209411
1011,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.26633738
1012,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.092158462
1013,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.25348403
1014,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.25208054
1015,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,21.232472
1016,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,19.9296991
1017,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,19.92699011
1018,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,21.21982923
1019,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,21.24085666
1020,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,19.91862477
1021,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,21.24745624
1022,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,19.96495761
1023,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.066768769
1024,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,21.21414316
1025,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.617434641
1026,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.645698308
1027,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.635639231
1028,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.635227718
1029,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.639552316
1030,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.636992462
1031,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.649953256
1032,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.644833205
1033,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.618824205
1034,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.529223385
1035,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.637905282
1036,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0.636577231
1037,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0.640287897
1038,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.633320026
1039,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.639576333
1040,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.633192256
1041,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.644440436
1042,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20.04715256
1043,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,19.96532616
1044,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,19.96464238
1045,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.567226564
1046,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,19.99324155
1047,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,20.00845023
1048,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,20.01705464
1049,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,19.98010218
1050,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,19.97124603
1051,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,19.95865126
1052,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,19.9630987
1053,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.94906605
1054,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.97935082
1055,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,19.95329897
1056,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3.256468205
1057,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,19.978903
1058,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,19.93603046
1059,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,19.91324968
1060,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.631411718
1061,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.627874103
1062,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.638221658
1063,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.623182846
1064,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.643365974
1065,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.641539211
1066,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.649359538
1067,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,3.268796795
1068,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.653330333
1069,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20.02387103
1070,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20.02684403
1071,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,19.99099276
1072,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,19.97546534
1073,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,19.97009508
1074,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,19.90889889
1075,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,19.98075616
1076,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,19.96142562
1077,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.633195395
1078,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.361715436
1079,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.629039205
1080,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.636149846
1081,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.627516282
1082,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,20.01777542
1083,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,20.02152342
1084,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,19.98329036
1085,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,19.97418416
1086,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0.646539436
1087,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0.646901237
1088,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.9481139
1089,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.020166487
1090,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.93999949
1091,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.643754333
1092,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,19.96625644
1093,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.643954385
1094,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,19.94796482
1095,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.251941513
1096,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.254216231
1097,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.241426027
1098,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.255686795
1099,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1.306976744
1100,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.388343795
1101,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.272867179
1102,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1.323848789
1103,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.275616538
1104,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.256931811
1105,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.268821316
1106,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.317375263
1107,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.312293718
1108,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1.254107053
1109,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.264209692
1110,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1.263994513
1111,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.573065949
1112,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,3.286022487
1113,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.073045974
1114,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.269582821
1115,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.253736135
1116,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.249680711
1117,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.256507103
1118,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1.258653526
1119,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.25827359
1120,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1.261697667
1121,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.248599526
1122,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1.274451342
1123,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1.313534051
1124,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.534534821
1125,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1.313819026
1126,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.315772051
1127,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.317213103
1128,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.268807615
1129,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.254629179
1130,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.264381051
1131,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.267172179
1132,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.29800062
1133,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.23596
1134,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.26503444
1135,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.580243462
1136,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.26024846
1137,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.29661842
1138,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,21.18781623
1139,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.26677146
1140,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,21.24971803
1141,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.24752844
1142,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.24256721
1143,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.27730843
1144,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.23427445
1145,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.28854716
1146,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.376024974
1147,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,21.23695454
1148,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.27836705
1149,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,21.21469151
1150,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.25626187
1151,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.28085673
1152,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.21706726
1153,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.23010951
1154,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.25348738
1155,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.29515979
1156,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.28950742
1157,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.406735154
1158,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.30093036
1159,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.27906728
1160,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.25690116
1161,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.28770885
1162,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.26929264
1163,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,21.19731388
1164,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,21.21630808
1165,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,21.22738124
1166,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,21.18787376
1167,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.917929
1168,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3.244126026
1169,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.933316447
1170,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.943753487
1171,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.932449605
1172,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.932075974
1173,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.929786769
1174,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.932586154
1175,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.92120959
1176,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.951975949
1177,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.949951487
1178,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.922479615
1179,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.040347615
1180,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.926525897
1181,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.960257051
1182,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.926069692
1183,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.958361333
1184,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.931494872
1185,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.917719757
1186,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.926613051
1187,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.935303105
1188,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.924936692
1189,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.949153179
1190,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,3.280762103
1191,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.953329289
1192,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.955673308
1193,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.956773128
1194,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0.918402711
1195,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0.925
1196,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.924184103
1197,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.92422559
1198,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0.921814256
1199,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.927569205
1200,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0.91785059
1201,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.086072925
1202,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.925223553
1203,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,37.79094682
1204,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,37.75365403
1205,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,37.74700754
1206,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,37.77915049
1207,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,37.80184816
1208,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,37.76618
1209,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,37.76299626
1210,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,37.82820646
1211,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.76895805
1212,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.527140333
1213,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.80916777
1214,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.7488995
1215,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.85125336
1216,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.81232054
1217,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.82479279
1218,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.86335167
1219,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.80349443
1220,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.6640755
1221,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.58675808
1222,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.68587228
1223,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.527975205
1224,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.569676
1225,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,37.66417555
1226,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.625741
1227,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.64877895
1228,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.63926495
1229,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.65383472
1230,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.69236349
1231,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.6526223
1232,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.68868334
1233,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.6708986
1234,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.65416342
1235,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,3.245412564
1236,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.64040388
1237,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.73544085
1238,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.71964422
1239,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.385570868
1240,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.393255769
1241,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.390781538
1242,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.390528846
1243,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2.104937179
1244,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2.125946564
1245,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2.110340925
